transaction date,district,transaction type,land shifting total area,num_building,num_land,num_garage,total floor number,building state,main building materials,complete year,building shifting total area,num_room,num_bathroom,compartment,management org,carpark type,carpark shifting area,carpark total price,main building area,subsidiary building area,balcony area,elevator,total ntd,unit ntd
2020-01-06,ZhongZheng District,Land+Building+Garage,10.03,1,1,1,15.0,Commercial Building,Reinforced Concrete,107.0,124.52,0,0,0,1,Lifting Plane,29.04,2400000,53.98,0.0,6.6,1,33000000,320486
2020-01-08,Xinyi District,Land+Building,11.32,1,1,0,6.0,Apartment_5to10storey,Reinforced Concrete,83.0,47.019999999999996,1,1,1,0,No carpark,0.0,0,27.77,3.61,3.8,1,12460000,264994
2020-01-08,Songshan District,Land+Building,4.13,1,1,0,16.0,Apartment_11storeyorgreater,Reinforced Concrete,72.0,44.71,2,1,1,1,No carpark,0.0,0,31.93,0.0,4.74,1,9000000,201297
2020-01-13,Songshan District,Land+Building,32.11,1,1,0,7.0,Apartment_5to10storey,Reinforced Concrete,81.0,133.13,3,2,1,1,No carpark,0.0,0,81.4,2.47,9.1,1,25100000,188538
2020-01-11,Songshan District,Land+Building,33.25,1,1,0,4.0,Apartment_5storey,Reinforced Concrete,,100.68,3,2,1,0,No carpark,0.0,0,100.68,0.0,0.0,0,17600000,174811
2020-01-03,Nangang District,Land+Building+Garage,2.23,1,2,2,16.0,Apartment_11storeyorgreater,Reinforced Concrete,104.0,24.21,4,2,1,1,Ramp Plane,6.74,0,10.4,0.56,0.98,1,4400000,181743
2020-01-01,Neihu District,Land+Building,33.07,1,1,0,5.0,Apartment_5storey,Reinforced Concrete,78.0,101.4,3,2,1,0,No carpark,0.0,0,88.17,0.0,9.53,0,13800000,136095
2020-01-06,Zhongshan District,Land+Building,6.19,1,1,0,7.0,Suite,Reinforced Concrete,73.0,37.58,1,1,1,1,No carpark,0.0,0,25.49,0.0,3.19,0,5550000,147685
2020-01-10,Zhongshan District,Land+Building,4.92,1,1,0,9.0,Apartment_5to10storey,Reinforced Concrete,81.0,43.61,0,0,0,1,No carpark,0.0,0,24.67,1.33,4.07,1,6480000,148590
2020-01-08,Neihu District,Land+Building,14.35,1,2,0,5.0,Apartment_5storey,Reinforced Concrete,70.0,53.47,3,1,1,0,No carpark,0.0,0,43.15,0.0,10.32,0,5900000,110342
2020-01-20,Zhongshan District,Building,0.0,2,0,0,4.0,Storefront,Strengthened Brickwork,,43.76,3,1,1,0,No carpark,0.0,0,37.61,0.0,0.0,0,3000000,68556
2020-01-01,Beitou District,Land+Building+Garage,5.73,1,1,1,14.0,Suite,Reinforced Concrete,94.0,55.25,1,1,1,1,Ramp Plane,16.66,0,20.12,0.65,3.02,0,8500000,153846
2020-01-11,Beitou District,Land+Building+Garage,14.93,1,1,1,24.0,Apartment_11storeyorgreater,Other,107.0,194.31,3,2,1,1,Ramp Plane,38.94,2500000,90.74,5.8,13.42,1,41000000,247796
2020-01-14,Beitou District,Land+Building,11.83,2,8,0,4.0,Apartment_5storey,Reinforced Concrete,73.0,67.95,1,1,1,1,No carpark,0.0,0,39.92,0.0,7.11,0,6300000,92715
2020-01-08,Beitou District,Land+Building+Garage,13.36,2,2,1,13.0,Suite,Reinforced Concrete,94.0,88.74,2,1,1,1,Ramp Machinery,19.86,0,38.85,1.13,0.0,0,10000000,112689
2020-01-03,Daan District,Land+Building+Garage,49.77,1,1,1,10.0,Apartment_5to10storey,Reinforced Concrete,101.0,233.26999999999998,3,2,1,1,Ground Floor,6.7,0,112.81,19.91,9.51,1,55800000,239208
2020-01-16,Daan District,,0.81,0,0,1,13.0,Other,Reinforced Concrete,98.0,32.98,0,0,1,1,Ramp Plane,32.98,3450000,0.0,0.0,0.0,0,3450000,
2020-01-12,Datong District,Land+Building,15.2,1,4,0,5.0,Apartment_5storey,Reinforced Concrete,66.0,68.16,2,1,1,0,No carpark,0.0,0,65.19,0.0,2.97,0,7660000,112383
2020-01-20,Zhongshan District,Land+Building,5.87,1,1,0,8.0,Suite,Reinforced Concrete,71.0,41.06,1,1,1,1,No carpark,0.0,0,29.4,0.0,2.82,0,2563425,62431
2020-01-06,Zhongshan District,Land+Building+Garage,10.24,1,1,1,8.0,Apartment_5to10storey,Reinforced Concrete,96.0,68.8,1,1,1,1,Lifting Plane,11.63,0,25.93,10.98,0.87,1,10300000,149709
2020-01-07,Beitou District,Land+Building,91.67,2,2,0,3.0,Apartment_5storey,Strengthened Brickwork,58.0,197.81,2,2,1,0,No carpark,0.0,0,197.81,0.0,0.0,0,30000000,151661
2020-01-09,Beitou District,Land+Building,40.25,1,1,0,4.0,Apartment_5storey,Reinforced Concrete,62.0,89.07,3,1,1,0,No carpark,0.0,0,89.07,0.0,0.0,0,9305555,104475
2020-01-15,Zhongshan District,Land+Building,3.31,1,1,0,12.0,Apartment_11storeyorgreater,Reinforced Concrete,69.0,44.510000000000005,0,0,0,1,No carpark,0.0,0,30.47,0.0,4.38,1,5980000,134352
2020-01-03,Daan District,Land+Building,25.33,1,1,0,19.0,Apartment_11storeyorgreater,Reinforced Concrete,74.0,128.87,3,2,1,1,No carpark,0.0,0,96.8,1.8,9.07,1,26980000,209358
2020-01-08,Shilin District,Land+Building,16.43,1,1,0,14.0,Apartment_11storeyorgreater,Reinforced Concrete,68.0,122.17999999999999,3,2,1,1,No carpark,0.0,0,98.73,0.0,11.98,1,6600000,54019
2020-01-18,Beitou District,,1.94,0,0,1,10.0,Other,Reinforced Concrete,89.0,15.68,0,0,1,1,Ramp Machinery,0.0,900000,0.0,0.0,0.0,0,900000,
2020-01-10,Beitou District,Land+Building,21.3,1,1,0,5.0,Apartment_5storey,Reinforced Concrete,67.0,85.37,3,2,1,1,No carpark,0.0,0,76.54,0.0,8.83,0,7300000,85510
2020-01-01,Shilin District,Land+Building,28.55,1,1,0,7.0,Apartment_5to10storey,Reinforced Concrete,70.0,155.5,3,2,1,1,No carpark,0.0,0,103.6,0.0,15.25,1,22770000,146431
2020-01-09,Neihu District,Land+Building+Garage,25.06,1,1,2,8.0,Apartment_5to10storey,Reinforced Concrete,102.0,194.45,2,1,1,1,Ramp Plane,77.94,3000000,66.82,0.0,7.52,1,25750000,195262
2020-01-06,Neihu District,Land+Building+Garage,48.12,1,1,1,13.0,Apartment_11storeyorgreater,Reinforced Concrete,98.0,223.9,4,2,1,1,Ramp Plane,33.46,2800000,110.37,14.45,10.83,1,38000000,184835
2020-01-11,Zhongshan District,Land+Building,32.63,1,1,0,7.0,Apartment_5to10storey,Reinforced Concrete,72.0,152.23,4,2,1,1,No carpark,0.0,0,120.23,0.0,14.72,1,26000000,170794
2020-01-21,Zhongshan District,,8.76,0,0,1,9.0,Other,Reinforced Concrete,86.0,54.01,0,0,1,1,Ramp Plane,48.51,2000000,0.0,0.0,0.0,0,2000000,
2020-01-07,Neihu District,Land+Building,10.49,1,1,0,8.0,Suite,Reinforced Concrete,82.0,38.68,1,1,1,1,No carpark,0.0,0,26.25,0.0,1.86,0,6320000,163392
2020-01-10,Zhongshan District,Land+Building,3.69,1,1,0,14.0,Suite,Reinforced Concrete,99.0,41.980000000000004,1,1,1,1,No carpark,0.0,0,22.96,1.04,2.93,0,11350000,270367
2020-01-05,Neihu District,Land+Building,1.24,2,1,0,3.0,Other,Reinforced Concrete,75.0,2.6,0,0,0,1,No carpark,0.0,0,1.1,0.48,0.0,0,400000,153846
2020-01-20,Xinyi District,,1.4,0,0,1,6.0,Other,Reinforced Concrete,81.0,35.61,0,0,1,1,Ramp Plane,0.0,0,0.0,0.0,0.0,0,2900000,
2020-01-15,Xinyi District,Land+Building+Garage,14.1,2,1,1,9.0,Apartment_5to10storey,Reinforced Concrete,103.0,74.42,1,1,1,1,Tower,0.0,0,37.09,5.2,0.0,1,17080000,229477
2020-01-03,Wanhua District,Land+Building,20.64,1,1,0,5.0,Apartment_5storey,Reinforced Concrete,56.0,53.42,2,1,1,1,No carpark,0.0,0,46.65,0.0,6.77,0,5200000,97342
2020-01-05,Wanhua District,Land+Building,12.65,1,1,0,11.0,Other,Reinforced Concrete,80.0,132.29,3,2,1,1,No carpark,0.0,0,99.18,0.94,25.9,0,19680000,148764
2020-01-08,Wanhua District,Land+Building,3.66,1,1,0,11.0,Suite,Reinforced Concrete,69.0,34.71,1,1,1,1,No carpark,0.0,0,25.97,0.0,0.0,0,3800000,109479
2020-01-05,Wanhua District,Land+Building,15.25,1,1,0,4.0,Apartment_5storey,Reinforced Concrete,74.0,46.69,2,1,1,0,No carpark,0.0,0,39.98,4.25,0.0,0,6880000,147355
2020-01-06,Wenshan District,Land+Building,11.54,1,2,0,11.0,Suite,Reinforced Concrete,85.0,37.43,1,1,1,1,No carpark,0.0,0,25.5,0.0,4.16,0,6500000,173657
2020-01-10,ZhongZheng District,Land+Building,42.0,1,1,0,4.0,Apartment_5storey,Reinforced Concrete,60.0,116.77,3,2,1,0,No carpark,0.0,0,108.18,0.0,8.59,0,46619831,399245
2020-01-14,Wenshan District,Land+Building+Garage,40.93,1,1,1,11.0,Apartment_11storeyorgreater,Reinforced Concrete,103.0,216.26000000000002,3,2,1,1,Ramp Plane,36.12,1650000,113.27,6.33,8.48,1,27000000,140724
2020-01-16,Wenshan District,Land+Building+Garage,24.07,1,1,1,15.0,Apartment_11storeyorgreater,Reinforced Concrete,106.0,186.56,3,2,1,1,Lifting Plane,27.89,0,88.07,9.65,4.87,1,27700000,148478
2020-01-03,Wenshan District,Land+Building,33.81,1,1,0,5.0,Apartment_5storey,Reinforced Concrete,83.0,129.76,3,2,1,0,No carpark,0.0,0,103.84,8.19,10.46,0,15350000,118295
2020-01-03,Wenshan District,Land+Building,61.06,1,1,0,5.0,Apartment_5storey,Reinforced Concrete,76.0,121.78,3,2,1,0,No carpark,0.0,0,99.73,1.26,10.68,0,13200000,108392
2020-01-16,Datong District,,0.08,0,0,1,,Other,,,16.72,0,0,1,1,Lifting Plane,16.72,1050000,0.0,0.0,0.0,0,1050000,
2020-01-10,ZhongZheng District,Land+Building+Garage,36.5,1,1,1,6.0,Apartment_5to10storey,Reinforced Concrete,61.0,138.24,4,1,1,0,Ramp Plane,0.0,0,138.24,0.0,0.0,1,37000000,267650
2020-01-06,Datong District,Land+Building,13.79,1,2,0,11.0,Apartment_11storeyorgreater,Reinforced Concrete,83.0,130.75,0,0,0,1,No carpark,0.0,0,70.66,0.0,29.82,1,18000000,137667
2020-01-08,Wanhua District,Land+Building,15.0,1,1,0,5.0,Apartment_5storey,Reinforced Concrete,67.0,71.63,2,1,1,0,No carpark,0.0,0,61.83,0.0,9.8,0,8800000,122854
2020-01-12,Xinyi District,Land+Building,13.79,1,1,0,7.0,Apartment_5to10storey,Reinforced Concrete,79.0,75.02,2,1,1,0,No carpark,0.0,0,46.66,2.41,6.32,1,14060000,187417
2020-01-17,Songshan District,,7.7,0,0,1,7.0,Other,Reinforced Concrete,67.0,26.55,0,0,1,1,Ramp Plane,26.55,2500000,0.0,0.0,0.0,0,2500000,
2020-01-09,Xinyi District,Land+Building,19.83,1,2,0,12.0,Apartment_11storeyorgreater,Reinforced Concrete,72.0,125.11,3,1,1,1,No carpark,0.0,0,80.2,0.0,12.46,1,26300000,210215
2020-01-09,Xinyi District,Land+Building,43.75,1,2,0,4.0,Apartment_5storey,Reinforced Concrete,,108.37,3,1,1,0,No carpark,0.0,0,108.37,0.0,0.0,0,25000000,230691
2020-01-10,Zhongshan District,Land+Building,2.86,1,3,0,12.0,Apartment_11storeyorgreater,Reinforced Concrete,71.0,32.36,0,0,0,1,No carpark,0.0,0,22.38,0.0,2.85,1,4600000,142151
2020-01-04,Zhongshan District,Land+Building,13.89,1,1,0,5.0,Suite,Reinforced Concrete,73.0,52.61,1,1,1,1,No carpark,0.0,0,38.28,0.0,5.23,0,7300000,138757
2020-01-07,Neihu District,,0.0,0,0,1,14.0,Other,Reinforced Concrete,98.0,18.740000000000002,0,0,1,1,Ramp Machinery,18.74,660000,0.0,0.0,0.0,0,660000,
2020-01-02,Shilin District,Land+Building,8.45,1,1,0,11.0,Suite,Reinforced Concrete,93.0,33.92,1,1,1,1,No carpark,0.0,0,16.78,0.74,2.07,0,12160000,358491
2020-01-07,Beitou District,Land+Building,28.0,1,3,0,5.0,Apartment_5storey,Reinforced Concrete,74.0,107.42999999999999,3,1,1,0,No carpark,0.0,0,88.14,0.0,10.96,0,14500000,134972
2020-01-02,Wenshan District,Land+Building,40.21,1,2,0,4.0,Apartment_5storey,Reinforced Concrete,,107.43,5,2,1,0,No carpark,0.0,0,107.43,0.0,0.0,0,16000000,148934
2020-01-02,Daan District,Land+Building,10.23,1,4,0,11.0,Other,Reinforced Concrete,,61.93,0,0,0,0,No carpark,0.0,0,61.61,0.33,0.0,0,10650547,171977
2020-01-02,Daan District,Land+Building,20.47,1,4,0,11.0,Other,Reinforced Concrete,,123.87,0,0,0,0,No carpark,0.0,0,123.21,0.65,0.0,0,21301093,171963
2020-01-01,Datong District,Land+Building+Garage,20.67,1,2,1,12.0,Apartment_11storeyorgreater,Reinforced Concrete,94.0,142.79000000000002,3,2,1,1,Ramp Plane,0.0,2500000,70.98,0.0,7.41,1,24700000,172981
2020-01-06,Wanhua District,Land+Building+Garage,27.36,1,1,1,13.0,Apartment_11storeyorgreater,Reinforced Concrete,106.0,207.9,4,2,1,1,Ramp Plane,0.0,0,102.52,13.44,10.19,1,29831111,143488
2020-01-01,Zhongshan District,Land+Building+Garage,12.04,1,2,1,14.0,Apartment_11storeyorgreater,Reinforced Concrete,99.0,133.51,2,1,1,1,Ramp Plane,42.01,2500000,47.76,1.79,7.24,1,25200000,248087
2020-01-06,Songshan District,Land+Building,19.31,1,2,0,4.0,Apartment_5storey,Reinforced Concrete,62.0,59.93,3,2,1,0,No carpark,0.0,0,53.53,0.0,6.4,0,10860000,181211
2020-01-08,Xinyi District,Land+Building,3.82,1,1,0,7.0,Suite,Reinforced Concrete,82.0,21.82,1,1,1,1,No carpark,0.0,0,12.66,0.0,3.95,0,5500000,252062
2020-01-15,Xinyi District,Land+Building,6.81,1,1,0,13.0,Suite,Reinforced Concrete,98.0,49.08,1,1,1,1,No carpark,0.0,0,22.17,4.26,3.75,0,11800000,240424
2020-01-08,Nangang District,,1.22,0,0,1,,Other,,,35.92,0,0,1,1,Ramp Plane,0.0,2500000,0.0,0.0,0.0,0,2500000,
2020-01-02,Beitou District,Land+Building,29.5,1,1,0,4.0,Apartment_5storey,Reinforced Concrete,66.0,110.1,3,1,1,0,No carpark,0.0,0,102.16,0.0,7.94,0,13500000,122616
2020-01-08,Beitou District,Land+Building,21.72,1,1,0,7.0,Apartment_5to10storey,Reinforced Concrete,67.0,103.29,3,1,1,1,No carpark,0.0,0,86.73,0.0,3.33,1,17800000,172330
2020-01-08,Shilin District,Land+Building,30.32,1,1,0,7.0,Apartment_5to10storey,Reinforced Concrete,72.0,170.14,4,2,1,0,No carpark,0.0,0,121.74,0.0,23.05,1,27000000,158693
2020-01-16,Beitou District,Land+Building,43.5,1,1,0,4.0,Apartment_5storey,Reinforced Concrete,63.0,107.26,3,2,1,0,No carpark,0.0,0,107.26,0.0,0.0,0,17300000,161290
2020-01-06,Beitou District,Land+Building+Garage,46.59,1,1,1,13.0,Apartment_11storeyorgreater,Reinforced Concrete,106.0,191.20999999999998,3,2,1,1,Ramp Plane,0.0,0,96.65,1.28,15.53,1,16300000,85247
2020-02-03,Shilin District,Land+Building,7.56,1,2,0,4.0,Apartment_5storey,Strengthened Brickwork,57.0,65.3,3,1,1,0,No carpark,0.0,0,65.3,0.0,0.0,0,6000000,91884
2020-01-06,Zhongshan District,Land+Building,28.0,1,1,0,5.0,Apartment_5storey,Reinforced Concrete,72.0,105.79,3,2,1,0,No carpark,0.0,0,83.33,0.0,22.46,0,10200000,96417
2020-01-20,Zhongshan District,,0.25,0,0,1,13.0,Other,Reinforced Concrete,96.0,6.65,0,0,1,1,Lifting Plane,6.65,608000,0.0,0.0,0.0,0,608000,
2020-01-02,Neihu District,Land+Building,8.4,1,1,0,21.0,Apartment_11storeyorgreater,Reinforced Concrete,86.0,44.37,2,1,1,1,No carpark,0.0,0,26.43,2.06,3.0,1,8000000,180302
2020-01-01,Zhongshan District,Land+Building,19.4,1,3,0,5.0,Storefront,Reinforced Concrete,67.0,110.63,2,2,1,0,No carpark,0.0,0,71.5,39.13,0.0,0,20680000,186929
2020-01-03,Neihu District,Land+Building+Garage,27.57,1,1,1,14.0,Apartment_11storeyorgreater,Reinforced Concrete,103.0,181.86,3,2,1,1,Ramp Plane,41.55,0,87.13,2.16,8.71,1,33800000,185847
2020-01-18,Zhongshan District,Land+Building+Garage,32.25,1,1,2,10.0,Other,Reinforced Concrete,99.0,196.64999999999998,0,0,0,1,Ramp Plane,0.0,0,68.41,5.8,6.06,0,34000000,172896
2020-01-08,Xinyi District,Land+Building,23.91,1,1,0,7.0,Apartment_5to10storey,Reinforced Concrete,71.0,114.60000000000001,3,2,1,0,No carpark,0.0,0,81.61,0.0,9.23,1,22380000,195288
2020-01-08,Songshan District,Land+Building,18.98,1,1,0,4.0,Suite,Reinforced Concrete,60.0,42.44,1,1,1,0,No carpark,0.0,0,40.04,2.4,0.0,0,5360000,126296
2020-01-09,Songshan District,,4.31,0,0,1,7.0,Other,Reinforced Concrete,66.0,26.869999999999997,0,0,1,0,Ramp Plane,26.89,2370000,0.0,0.0,0.0,0,2370000,
2020-01-10,Xinyi District,Land+Building,22.75,1,1,0,4.0,Apartment_5storey,Reinforced Concrete,65.0,78.43,3,1,1,0,No carpark,0.0,0,78.43,0.0,0.0,0,14450000,184241
2020-01-01,Nangang District,Land+Building,33.0,1,1,0,4.0,Apartment_5storey,Reinforced Concrete,,103.95,4,2,1,0,No carpark,0.0,0,103.95,0.0,0.0,0,17220000,165657
2020-01-30,Songshan District,Land+Building,43.5,1,1,0,4.0,Apartment_5storey,Reinforced Concrete,,107.24,3,2,1,0,No carpark,0.0,0,107.24,0.0,0.0,0,18000000,167848
2020-01-13,Songshan District,Land+Building,5.02,1,3,0,11.0,Apartment_11storeyorgreater,Steel Reinforced Concrete,95.0,64.97,2,2,1,1,No carpark,0.0,0,39.13,2.41,2.83,1,20500000,315530
2020-01-05,Xinyi District,Land+Building,28.56,1,1,0,7.0,Apartment_5to10storey,Reinforced Concrete,76.0,131.75,3,2,1,0,No carpark,0.0,0,105.17,0.0,12.1,1,28230000,214269
2020-01-06,Nangang District,Land+Building+Garage,12.63,1,1,1,7.0,Suite,Reinforced Concrete,106.0,71.57,1,1,1,1,Lifting Plane,20.6,1700000,26.12,1.62,3.85,0,13000000,221699
2020-01-13,Wanhua District,Land+Building+Garage,13.77,1,1,1,11.0,Apartment_11storeyorgreater,Reinforced Concrete,80.0,171.98999999999998,3,2,1,1,Ramp Plane,0.0,0,121.09,0.0,8.14,1,22800000,132566
2020-01-17,Wanhua District,Land+Building,21.3,1,1,0,7.0,Apartment_5to10storey,Reinforced Concrete,70.0,145.13,3,2,1,1,No carpark,0.0,0,103.94,0.0,22.83,1,15500000,106801
2020-01-20,Datong District,,0.02,0,0,1,12.0,Other,Reinforced Concrete,99.0,20.79,0,0,1,1,Ramp Machinery,20.8,1100000,0.0,0.0,0.0,0,1100000,
2020-01-31,Wanhua District,Land+Building,12.4,1,1,0,12.0,Apartment_11storeyorgreater,Reinforced Concrete,,44.66,2,1,1,1,No carpark,0.0,0,38.94,0.0,5.72,1,6500000,145544
2020-01-20,Wanhua District,Land+Building,4.92,1,2,0,8.0,Suite,Reinforced Concrete,70.0,39.29,0,0,0,1,No carpark,0.0,0,24.4,0.0,3.33,0,4150000,105625
2020-01-09,Wanhua District,Land+Building,16.0,1,2,0,2.0,House,Strengthened Brickwork,,15.51,4,2,1,0,No carpark,0.0,0,0.0,0.0,0.0,0,2800000,180529
2020-02-03,ZhongZheng District,Land+Building,11.24,1,2,0,10.0,Commercial Building,Reinforced Concrete,,97.85,2,0,1,1,No carpark,0.0,0,83.36,0.0,0.0,1,18000000,183955
2020-01-07,ZhongZheng District,Land+Building,20.51,1,4,0,4.0,Apartment_5storey,Strengthened Brickwork,,52.85,3,1,1,0,No carpark,0.0,0,52.85,0.0,0.0,0,9000000,170293
2020-01-01,Wenshan District,Land+Building,30.0,1,2,0,4.0,Apartment_5storey,Reinforced Concrete,,78.35,2,1,1,0,No carpark,0.0,0,78.35,0.0,0.0,0,9600000,122527
2020-01-16,Wenshan District,Land+Building+Garage,17.71,1,1,1,7.0,Apartment_5to10storey,Reinforced Concrete,108.0,93.13,2,1,1,1,other,20.15,1700000,38.54,3.12,4.63,1,15100000,183612
2020-01-16,Wenshan District,Land+Building+Garage,17.71,1,1,1,7.0,Apartment_5to10storey,Reinforced Concrete,108.0,93.13,2,1,1,1,other,20.15,1700000,38.54,3.12,4.63,1,16000000,195944
2020-01-16,Wenshan District,Land+Building+Garage,17.71,1,1,1,7.0,Apartment_5to10storey,Reinforced Concrete,108.0,93.13,2,1,1,1,other,20.15,1700000,38.54,3.12,4.63,1,16900000,208276
2020-01-16,Wenshan District,Land+Building+Garage,17.71,1,1,1,7.0,Apartment_5to10storey,Reinforced Concrete,108.0,93.13,2,1,1,1,other,20.15,1700000,38.54,3.12,4.63,1,17100000,211017
2020-01-16,Wenshan District,Land+Building+Garage,23.42,1,1,1,7.0,Apartment_5to10storey,Reinforced Concrete,108.0,117.00999999999999,2,2,1,1,other,20.15,1700000,52.85,3.12,5.58,1,23680000,226925
2020-01-16,Wenshan District,Land+Building+Garage,17.71,1,1,1,7.0,Apartment_5to10storey,Reinforced Concrete,108.0,93.13,2,1,1,1,other,20.15,1700000,38.54,3.12,4.63,1,16900000,208276
2020-01-16,Wenshan District,Land+Building+Garage,17.71,1,1,1,7.0,Apartment_5to10storey,Reinforced Concrete,108.0,93.13,2,1,1,1,other,20.15,1700000,38.54,3.12,4.63,1,16400000,201425
2020-01-02,Wenshan District,Land+Building+Garage,44.08,1,1,1,15.0,Apartment_11storeyorgreater,Reinforced Concrete,108.0,188.61,4,2,1,1,Ramp Machinery,15.85,1350000,93.98,7.12,11.53,1,37950000,211855
2020-02-10,Beitou District,Land+Building,98.25,1,2,0,1.0,Other,Strengthened Brickwork,60.0,35.3,2,1,1,0,No carpark,0.0,0,35.3,0.0,0.0,0,860000,24363
2020-01-31,Shilin District,,0.88,0,0,1,11.0,Other,Reinforced Concrete,94.0,41.76,0,0,1,0,Ramp Plane,41.76,2400000,0.0,0.0,0.0,0,2400000,
2020-01-08,Shilin District,Land+Building,248.0,2,1,0,2.0,House,Reinforced Concrete,65.0,210.84,4,3,1,0,No carpark,0.0,0,210.84,0.0,0.0,0,41000000,194460
2020-01-10,Songshan District,Land+Building,30.62,1,2,0,4.0,Apartment_5storey,Reinforced Concrete,62.0,57.82,2,1,1,0,No carpark,0.0,0,51.47,0.0,6.35,0,10780000,186441
2020-01-18,Songshan District,Land+Building,24.41,1,3,0,13.0,Apartment_11storeyorgreater,Reinforced Concrete,91.0,120.32,2,1,1,1,No carpark,0.0,0,59.92,1.2,8.48,1,25380000,210920
2020-01-15,Xinyi District,Land+Building,13.1,1,1,0,5.0,Apartment_5storey,Reinforced Concrete,67.0,46.22,3,1,1,0,No carpark,0.0,0,40.08,0.0,6.14,0,5500000,118996
2020-01-16,Wenshan District,Land+Building,29.4,1,2,0,5.0,Apartment_5storey,Reinforced Concrete,,90.1,3,1,1,0,No carpark,0.0,0,77.9,0.0,12.2,0,12800000,142064
2020-01-05,Wenshan District,Land+Building+Garage,73.62,1,1,1,8.0,Apartment_5to10storey,Reinforced Concrete,92.0,135.82,3,2,1,1,Ramp Plane,0.0,0,78.46,0.0,8.33,1,13300000,97924
2020-01-16,Wenshan District,Land+Building+Garage,17.31,1,1,1,7.0,Apartment_5to10storey,Reinforced Concrete,108.0,91.53,2,1,1,1,other,20.15,1700000,37.53,3.12,4.63,1,16650000,209442
2020-01-16,Wenshan District,Land+Building+Garage,17.31,1,1,1,7.0,Apartment_5to10storey,Reinforced Concrete,108.0,91.53,2,1,1,1,other,20.15,1700000,37.53,3.12,4.63,1,15950000,199636
2020-01-16,Wenshan District,Land+Building+Garage,17.31,1,1,1,7.0,Apartment_5to10storey,Reinforced Concrete,108.0,91.53,2,1,1,1,other,20.15,1700000,37.53,3.12,4.63,1,15700000,196133
2020-01-16,Wenshan District,Land+Building+Garage,17.31,1,1,1,7.0,Apartment_5to10storey,Reinforced Concrete,108.0,91.53,2,1,1,1,other,20.15,1700000,37.53,3.12,4.63,1,16600000,208742
2020-01-16,Wenshan District,Land+Building+Garage,17.71,1,1,1,7.0,Apartment_5to10storey,Reinforced Concrete,108.0,93.13,2,1,1,1,other,20.15,1700000,38.54,3.12,4.63,1,16850000,207591
2020-01-16,Wenshan District,Land+Building+Garage,17.71,1,1,1,7.0,Apartment_5to10storey,Reinforced Concrete,108.0,93.13,2,1,1,1,other,20.15,1700000,38.54,3.12,4.63,1,17060000,210469
2020-01-16,Wenshan District,Land+Building+Garage,23.42,1,1,1,7.0,Apartment_5to10storey,Reinforced Concrete,108.0,117.00999999999999,2,2,1,1,other,20.15,1700000,52.85,3.12,5.58,1,24460000,234978
2020-01-16,Wenshan District,Land+Building+Garage,17.31,1,1,1,7.0,Apartment_5to10storey,Reinforced Concrete,108.0,91.53,2,1,1,1,other,20.15,1700000,37.53,3.12,4.63,1,15000000,186327
2020-01-20,Wenshan District,,0.45,0,0,2,,Other,,,85.79,0,0,1,1,Lifting Machinery,85.79,4400000,0.0,0.0,0.0,0,4400000,
2020-01-03,Wanhua District,Land+Building,7.1,1,1,0,19.0,Apartment_11storeyorgreater,Reinforced Concrete,106.0,88.27000000000001,2,1,1,1,No carpark,0.0,0,52.55,4.87,5.89,1,17680000,200295
2020-01-03,Wanhua District,Land+Building,23.19,1,2,0,4.0,Apartment_5storey,Reinforced Concrete,65.0,80.37,3,1,1,0,No carpark,0.0,0,66.74,0.0,13.63,0,5700000,70922
2020-01-09,ZhongZheng District,Land+Building,2.53,1,1,0,27.0,Suite,Steel Construction,79.0,45.83,0,1,1,1,No carpark,0.0,0,29.12,0.0,3.34,0,10820000,236090
2020-01-12,Wanhua District,Land+Building,21.6,1,1,0,12.0,Apartment_11storeyorgreater,Reinforced Concrete,76.0,100.53,3,2,1,1,No carpark,0.0,0,68.58,0.0,9.51,1,16500000,164130
2020-01-08,Datong District,Land+Building,27.0,1,1,0,4.0,Apartment_5storey,Reinforced Concrete,65.0,86.03,3,1,1,0,No carpark,0.0,0,76.08,0.0,9.95,0,9480000,110194
2020-01-08,Datong District,Land+Building,24.18,1,1,0,19.0,Commercial Building,Reinforced Concrete,101.0,290.75,4,2,1,1,No carpark,0.0,0,169.14,12.06,19.38,1,70360000,241995
2020-01-01,Zhongshan District,Land+Building,9.17,1,1,0,12.0,Commercial Building,Reinforced Concrete,77.0,114.4,3,2,1,1,No carpark,0.0,0,78.1,2.31,20.73,1,21680000,189510
2020-01-14,Neihu District,Land+Building,16.54,1,3,0,10.0,Apartment_5to10storey,Reinforced Concrete,73.0,105.22,3,2,1,1,No carpark,0.0,0,80.33,0.0,11.55,1,5750000,54647
2020-01-06,Zhongshan District,Land+Building+Garage,46.02,1,1,2,12.0,Apartment_11storeyorgreater,Reinforced Concrete,95.0,237.5,3,2,1,1,Ramp Plane,78.4,0,98.49,4.47,6.77,1,48000000,202105
2020-01-01,Neihu District,Land+Building+Garage,19.78,1,1,1,9.0,Apartment_5to10storey,Reinforced Concrete,98.0,114.33,2,1,1,1,Ramp Plane,14.24,0,44.95,5.67,6.25,1,21500000,188052
2020-01-08,Zhongshan District,Land+Building+Garage,50.89,1,1,1,13.0,Apartment_11storeyorgreater,Reinforced Concrete,107.0,292.45,3,2,1,1,Ramp Plane,35.27,2700000,152.07,5.69,17.12,1,88500000,333618
